,UID,movie,tag,rating,familiar,how_often,easy,how_long_ago,consistency,obj,subj,misc,genre,label,category
255,831,Star Wars: Episode VI - Return of the Jedi (1983),space,5,5.0,5.0,5.0,3.0,1,1,0,0,0,0.0,objective
256,997,Star Wars: Episode VI - Return of the Jedi (1983),space,5,5.0,3.0,4.0,2.0,1,1,0,0,0,0.0,objective
257,1008,Star Wars: Episode VI - Return of the Jedi (1983),space,5,4.0,3.0,5.0,1.0,1,1,0,0,0,0.0,objective
258,1021,Star Wars: Episode VI - Return of the Jedi (1983),space,5,5.0,5.0,4.0,1.0,1,1,0,0,0,0.0,objective
259,407,Forrest Gump (1994),space,1,5.0,3.0,1.0,1.0,1,1,0,0,0,0.0,objective
260,929,Forrest Gump (1994),space,1,5.0,2.0,4.0,4.0,1,1,0,0,0,0.0,objective
261,1000,Forrest Gump (1994),space,1,5.0,4.0,5.0,2.0,1,1,0,0,0,0.0,objective
262,1145,Forrest Gump (1994),space,1,5.0,4.0,5.0,3.0,1,1,0,0,0,0.0,objective
263,1172,Forrest Gump (1994),space,2,3.0,2.0,2.0,1.0,0,1,0,0,0,0.0,objective
264,1017,"Silence of the Lambs, The (1991)",space,1,5.0,5.0,5.0,1.0,1,1,0,0,0,0.0,objective
265,7,Men in Black (a.k.a. MIB) (1997),humorous,4,4.0,4.0,5.0,1.0,0,0,0,1,0,2.0,subjective
266,262,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,4.0,5.0,2.0,1,0,0,1,0,2.0,subjective
267,304,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,5.0,5.0,3.0,1,0,0,1,0,2.0,subjective
268,307,Men in Black (a.k.a. MIB) (1997),humorous,4,4.0,5.0,4.0,1.0,0,0,0,1,0,2.0,subjective
269,308,Men in Black (a.k.a. MIB) (1997),humorous,3,4.0,4.0,3.0,2.0,0,0,0,1,0,2.0,subjective
270,325,Men in Black (a.k.a. MIB) (1997),humorous,4,5.0,5.0,4.0,4.0,0,0,0,1,0,2.0,subjective
271,328,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,5.0,4.0,4.0,1,0,0,1,0,2.0,subjective
272,354,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,5.0,4.0,4.0,1,0,0,1,0,2.0,subjective
273,401,Men in Black (a.k.a. MIB) (1997),humorous,4,5.0,5.0,4.0,4.0,0,0,0,1,0,2.0,subjective
274,394,Men in Black (a.k.a. MIB) (1997),humorous,4,5.0,3.0,4.0,3.0,0,0,0,1,0,2.0,subjective
275,441,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,5.0,5.0,1.0,1,0,0,1,0,2.0,subjective
276,1259,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,4.0,5.0,3.0,1,0,0,1,0,2.0,subjective
277,1346,Men in Black (a.k.a. MIB) (1997),humorous,5,4.0,5.0,4.0,2.0,1,0,0,1,0,2.0,subjective
278,1423,Men in Black (a.k.a. MIB) (1997),humorous,4,5.0,3.0,4.0,3.0,0,0,0,1,0,2.0,subjective
279,1474,Men in Black (a.k.a. MIB) (1997),humorous,4,5.0,5.0,5.0,4.0,0,0,0,1,0,2.0,subjective
280,1562,Men in Black (a.k.a. MIB) (1997),humorous,5,5.0,5.0,4.0,1.0,1,0,0,1,0,2.0,subjective
281,1610,Men in Black (a.k.a. MIB) (1997),humorous,2,5.0,5.0,5.0,4.0,0,0,0,1,0,2.0,subjective
282,753,Pulp Fiction (1994),humorous,4,3.0,3.0,4.0,1.0,1,0,0,1,0,2.0,subjective
283,1000,Pulp Fiction (1994),humorous,3,5.0,4.0,2.0,4.0,0,0,0,1,0,2.0,subjective
284,1052,Pulp Fiction (1994),humorous,1,4.0,4.0,1.0,4.0,0,0,0,1,0,2.0,subjective
285,1103,Pulp Fiction (1994),humorous,4,5.0,5.0,4.0,2.0,1,0,0,1,0,2.0,subjective
286,1158,Pulp Fiction (1994),humorous,4,5.0,3.0,4.0,3.0,1,0,0,1,0,2.0,subjective
287,1599,Pulp Fiction (1994),humorous,5,5.0,5.0,4.0,4.0,0,0,0,1,0,2.0,subjective
288,934,Ace Ventura: Pet Detective (1994),humorous,2,5.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
289,952,Ace Ventura: Pet Detective (1994),humorous,5,5.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
290,953,Ace Ventura: Pet Detective (1994),humorous,5,5.0,4.0,4.0,1.0,1,0,0,1,0,2.0,subjective
291,983,Ace Ventura: Pet Detective (1994),humorous,4,5.0,2.0,4.0,4.0,0,0,0,1,0,2.0,subjective
292,1003,Ace Ventura: Pet Detective (1994),humorous,5,5.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
293,1000,Ace Ventura: Pet Detective (1994),humorous,5,5.0,4.0,,4.0,1,0,0,1,0,2.0,subjective
294,1008,Ace Ventura: Pet Detective (1994),humorous,5,5.0,5.0,5.0,3.0,1,0,0,1,0,2.0,subjective
295,1600,Ace Ventura: Pet Detective (1994),humorous,5,5.0,5.0,5.0,4.0,1,0,0,1,0,2.0,subjective
296,1667,Ace Ventura: Pet Detective (1994),humorous,5,5.0,5.0,5.0,3.0,1,0,0,1,0,2.0,subjective
297,972,Apollo 13 (1995),humorous,2,5.0,5.0,2.0,3.0,1,0,0,1,0,2.0,subjective
298,1021,Apollo 13 (1995),humorous,1,4.0,4.0,1.0,2.0,0,0,0,1,0,2.0,subjective
299,1055,Apollo 13 (1995),humorous,3,5.0,5.0,4.0,2.0,0,0,0,1,0,2.0,subjective
300,1056,Apollo 13 (1995),humorous,1,5.0,3.0,5.0,4.0,0,0,0,1,0,2.0,subjective
301,1092,Apollo 13 (1995),humorous,2,2.0,2.0,4.0,4.0,1,0,0,1,0,2.0,subjective
302,1207,Forrest Gump (1994),humorous,3,4.0,4.0,2.0,2.0,0,0,0,1,0,2.0,subjective
303,1232,Forrest Gump (1994),humorous,5,5.0,5.0,5.0,1.0,0,0,0,1,0,2.0,subjective
304,1310,Forrest Gump (1994),humorous,1,4.0,4.0,3.0,4.0,1,0,0,1,0,2.0,subjective
305,1457,Forrest Gump (1994),humorous,4,4.0,5.0,4.0,4.0,0,0,0,1,0,2.0,subjective
306,1463,Forrest Gump (1994),humorous,1,5.0,4.0,4.0,4.0,1,0,0,1,0,2.0,subjective
307,1394,"Shawshank Redemption, The (1994)",humorous,1,5.0,5.0,5.0,2.0,0,0,0,1,0,2.0,subjective
308,1449,"Shawshank Redemption, The (1994)",humorous,2,5.0,5.0,3.0,2.0,1,0,0,1,0,2.0,subjective
309,1545,"Shawshank Redemption, The (1994)",humorous,1,5.0,3.0,1.0,4.0,0,0,0,1,0,2.0,subjective
310,1607,"Shawshank Redemption, The (1994)",humorous,2,4.0,3.0,3.0,3.0,1,0,0,1,0,2.0,subjective
311,1613,"Shawshank Redemption, The (1994)",humorous,3,2.0,2.0,4.0,1.0,0,0,0,1,0,2.0,subjective
312,7,National Treasure (2004),pirates,5,4.0,3.0,3.0,2.0,0,1,0,0,0,0.0,objective
313,46,National Treasure (2004),pirates,4,4.0,3.0,4.0,2.0,0,1,0,0,0,0.0,objective
314,64,National Treasure (2004),pirates,5,4.0,5.0,,4.0,0,1,0,0,0,0.0,objective
315,103,National Treasure (2004),pirates,2,3.0,4.0,2.0,2.0,0,1,0,0,0,0.0,objective
316,106,National Treasure (2004),pirates,2,3.0,2.0,,2.0,0,1,0,0,0,0.0,objective
317,211,National Treasure (2004),pirates,3,4.0,2.0,4.0,4.0,0,1,0,0,0,0.0,objective
318,249,National Treasure (2004),pirates,3,4.0,4.0,1.0,4.0,0,1,0,0,0,0.0,objective
319,256,National Treasure (2004),pirates,5,5.0,5.0,,3.0,0,1,0,0,0,0.0,objective
320,262,National Treasure (2004),pirates,1,5.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
321,301,National Treasure (2004),pirates,5,5.0,5.0,3.0,2.0,0,1,0,0,0,0.0,objective
322,342,National Treasure (2004),pirates,1,5.0,2.0,5.0,3.0,1,1,0,0,0,0.0,objective
323,361,National Treasure (2004),pirates,1,5.0,2.0,4.0,3.0,1,1,0,0,0,0.0,objective
324,371,National Treasure (2004),pirates,1,5.0,5.0,2.0,2.0,1,1,0,0,0,0.0,objective
325,392,National Treasure (2004),pirates,2,5.0,3.0,5.0,3.0,0,1,0,0,0,0.0,objective
326,406,National Treasure (2004),pirates,4,5.0,5.0,5.0,1.0,0,1,0,0,0,0.0,objective
327,461,National Treasure (2004),pirates,1,4.0,3.0,1.0,2.0,1,1,0,0,0,0.0,objective
328,1199,National Treasure (2004),pirates,3,3.0,3.0,2.0,3.0,0,1,0,0,0,0.0,objective
329,1259,National Treasure (2004),pirates,3,5.0,3.0,5.0,4.0,0,1,0,0,0,0.0,objective
330,1310,National Treasure (2004),pirates,1,4.0,3.0,5.0,3.0,1,1,0,0,0,0.0,objective
331,1412,National Treasure (2004),pirates,3,5.0,3.0,2.0,1.0,0,1,0,0,0,0.0,objective
332,1449,National Treasure (2004),pirates,2,5.0,2.0,3.0,1.0,0,1,0,0,0,0.0,objective
333,1519,National Treasure (2004),pirates,5,3.0,3.0,4.0,2.0,0,1,0,0,0,0.0,objective
334,1549,National Treasure (2004),pirates,1,5.0,2.0,5.0,3.0,1,1,0,0,0,0.0,objective
335,1676,National Treasure (2004),pirates,1,3.0,4.0,1.0,4.0,1,1,0,0,0,0.0,objective
336,1680,National Treasure (2004),pirates,1,3.0,2.0,5.0,2.0,1,1,0,0,0,0.0,objective
337,1682,National Treasure (2004),pirates,2,5.0,4.0,2.0,3.0,0,1,0,0,0,0.0,objective
338,31,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,3.0,3.0,5.0,3.0,1,1,0,0,0,0.0,objective
339,64,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,3,4.0,5.0,4.0,3.0,0,1,0,0,0,0.0,objective
340,102,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,5.0,2.0,1,1,0,0,0,0.0,objective
341,106,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,3,3.0,2.0,1.0,2.0,0,1,0,0,0,0.0,objective
342,216,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,3.0,,3.0,1,1,0,0,0,0.0,objective
343,219,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,3.0,2.0,5.0,1.0,1,1,0,0,0,0.0,objective
344,227,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,4.0,3.0,1,1,0,0,0,0.0,objective
345,228,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,3.0,4.0,2.0,1,1,0,0,0,0.0,objective
346,236,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,5.0,3.0,1.0,1,1,0,0,0,0.0,objective
347,245,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,5.0,5.0,1.0,1,1,0,0,0,0.0,objective
348,252,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
349,255,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,2.0,3.0,4.0,2.0,1,1,0,0,0,0.0,objective
350,256,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,5.0,3.0,1,1,0,0,0,0.0,objective
351,266,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,2.0,4.0,3.0,1,1,0,0,0,0.0,objective
352,268,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,4,4.0,3.0,4.0,2.0,0,1,0,0,0,0.0,objective
353,275,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,4.0,2.0,1,1,0,0,0,0.0,objective
354,307,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,4.0,5.0,1.0,1,1,0,0,0,0.0,objective
355,308,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,4,4.0,4.0,4.0,3.0,0,1,0,0,0,0.0,objective
356,338,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,4.0,5.0,3.0,1,1,0,0,0,0.0,objective
357,366,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,1.0,1.0,3.0,2.0,1,1,0,0,0,0.0,objective
358,371,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,,1.0,1,1,0,0,0,0.0,objective
359,382,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,3.0,4.0,3.0,1,1,0,0,0,0.0,objective
360,400,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,4,5.0,5.0,5.0,4.0,0,1,0,0,0,0.0,objective
361,439,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,5.0,4.0,1.0,1,1,0,0,0,0.0,objective
362,461,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,3.0,,3.0,1,1,0,0,0,0.0,objective
363,1232,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,3.0,5.0,3.0,1,1,0,0,0,0.0,objective
364,1291,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,5.0,2.0,1,1,0,0,0,0.0,objective
365,1312,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,2.0,5.0,4.0,1,1,0,0,0,0.0,objective
366,1418,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,4.0,1.0,1,1,0,0,0,0.0,objective
367,1423,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,4,5.0,3.0,4.0,3.0,0,1,0,0,0,0.0,objective
368,1433,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,3.0,5.0,2.0,1,1,0,0,0,0.0,objective
369,1434,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,5.0,,2.0,1,1,0,0,0,0.0,objective
370,1466,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,2.0,5.0,2.0,1,1,0,0,0,0.0,objective
371,1477,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,3.0,1.0,5.0,1.0,1,1,0,0,0,0.0,objective
372,1540,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,5.0,5.0,2.0,1,1,0,0,0,0.0,objective
373,1598,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,3.0,,2.0,1,1,0,0,0,0.0,objective
374,1600,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,5.0,3.0,5.0,4.0,1,1,0,0,0,0.0,objective
375,1603,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,5,4.0,5.0,4.0,1.0,1,1,0,0,0,0.0,objective
376,1654,Pirates of the Caribbean: Dead Man's Chest (2006),pirates,4,5.0,5.0,4.0,4.0,0,1,0,0,0,0.0,objective
377,40,"Goonies, The (1985)",pirates,4,3.0,2.0,4.0,3.0,0,1,0,0,0,0.0,objective
378,282,"Goonies, The (1985)",pirates,3,5.0,3.0,4.0,2.0,0,1,0,0,0,0.0,objective
379,303,"Goonies, The (1985)",pirates,2,2.0,2.0,2.0,2.0,0,1,0,0,0,0.0,objective
380,359,"Goonies, The (1985)",pirates,5,3.0,3.0,4.0,2.0,1,1,0,0,0,0.0,objective
381,441,"Goonies, The (1985)",pirates,5,5.0,5.0,5.0,1.0,1,1,0,0,0,0.0,objective
382,1219,"Goonies, The (1985)",pirates,4,5.0,4.0,3.0,2.0,0,1,0,0,0,0.0,objective
383,1240,"Goonies, The (1985)",pirates,5,5.0,5.0,4.0,1.0,1,1,0,0,0,0.0,objective
384,1419,"Goonies, The (1985)",pirates,3,5.0,1.0,4.0,3.0,0,1,0,0,0,0.0,objective
385,1427,"Goonies, The (1985)",pirates,5,5.0,2.0,5.0,3.0,1,1,0,0,0,0.0,objective
386,1434,"Goonies, The (1985)",pirates,3,5.0,5.0,5.0,2.0,0,1,0,0,0,0.0,objective
387,1441,"Goonies, The (1985)",pirates,5,5.0,2.0,2.0,4.0,1,1,0,0,0,0.0,objective
388,1459,"Goonies, The (1985)",pirates,4,5.0,2.0,5.0,2.0,0,1,0,0,0,0.0,objective
389,1495,"Goonies, The (1985)",pirates,5,5.0,2.0,,1.0,1,1,0,0,0,0.0,objective
390,1598,"Goonies, The (1985)",pirates,4,5.0,3.0,4.0,2.0,0,1,0,0,0,0.0,objective
391,1682,"Goonies, The (1985)",pirates,4,5.0,4.0,,1.0,0,1,0,0,0,0.0,objective
392,216,Six Days Seven Nights (1998),pirates,2,4.0,3.0,2.0,4.0,1,1,0,0,0,0.0,objective
393,279,Six Days Seven Nights (1998),pirates,2,2.0,2.0,1.0,2.0,1,1,0,0,0,0.0,objective
394,276,Six Days Seven Nights (1998),pirates,2,4.0,2.0,3.0,2.0,1,1,0,0,0,0.0,objective
395,380,Six Days Seven Nights (1998),pirates,3,4.0,3.0,4.0,3.0,0,1,0,0,0,0.0,objective
396,393,Six Days Seven Nights (1998),pirates,2,5.0,1.0,5.0,4.0,1,1,0,0,0,0.0,objective
397,436,Six Days Seven Nights (1998),pirates,2,5.0,4.0,4.0,4.0,1,1,0,0,0,0.0,objective
398,448,Six Days Seven Nights (1998),pirates,4,3.0,3.0,3.0,2.0,0,1,0,0,0,0.0,objective
399,1425,Six Days Seven Nights (1998),pirates,2,5.0,2.0,2.0,4.0,1,1,0,0,0,0.0,objective
400,1464,Six Days Seven Nights (1998),pirates,2,5.0,1.0,3.0,2.0,1,1,0,0,0,0.0,objective
401,1603,Six Days Seven Nights (1998),pirates,5,4.0,5.0,,2.0,0,1,0,0,0,0.0,objective
402,401,Forrest Gump (1994),pirates,1,4.0,4.0,1.0,4.0,1,1,0,0,0,0.0,objective
403,991,Forrest Gump (1994),pirates,1,5.0,4.0,5.0,3.0,1,1,0,0,0,0.0,objective
404,1487,Forrest Gump (1994),pirates,1,5.0,1.0,1.0,4.0,1,1,0,0,0,0.0,objective
405,1495,Forrest Gump (1994),pirates,1,5.0,2.0,5.0,1.0,1,1,0,0,0,0.0,objective
406,1498,Forrest Gump (1994),pirates,1,5.0,3.0,1.0,1.0,1,1,0,0,0,0.0,objective
407,976,"Silence of the Lambs, The (1991)",pirates,3,4.0,4.0,3.0,3.0,0,1,0,0,0,0.0,objective
408,1174,"Silence of the Lambs, The (1991)",pirates,1,3.0,3.0,1.0,4.0,1,1,0,0,0,0.0,objective
409,1509,"Silence of the Lambs, The (1991)",pirates,1,4.0,4.0,3.0,2.0,1,1,0,0,0,0.0,objective
410,7,Beauty and the Beast (1991),musical,5,5.0,4.0,4.0,2.0,1,0,0,0,1,3.0,genre
411,103,Beauty and the Beast (1991),musical,3,3.0,2.0,2.0,,0,0,0,0,1,3.0,genre
412,214,Beauty and the Beast (1991),musical,4,5.0,2.0,4.0,4.0,0,0,0,0,1,3.0,genre
413,213,Beauty and the Beast (1991),musical,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
414,232,Beauty and the Beast (1991),musical,5,5.0,4.0,,4.0,1,0,0,0,1,3.0,genre
415,254,Beauty and the Beast (1991),musical,5,4.0,2.0,5.0,1.0,1,0,0,0,1,3.0,genre
416,275,Beauty and the Beast (1991),musical,5,5.0,5.0,,2.0,1,0,0,0,1,3.0,genre
417,273,Beauty and the Beast (1991),musical,3,4.0,4.0,3.0,2.0,0,0,0,0,1,3.0,genre
418,380,Beauty and the Beast (1991),musical,5,5.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
419,390,Beauty and the Beast (1991),musical,5,2.0,2.0,4.0,3.0,1,0,0,0,1,3.0,genre
420,401,Beauty and the Beast (1991),musical,4,5.0,5.0,4.0,1.0,0,0,0,0,1,3.0,genre
421,400,Beauty and the Beast (1991),musical,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
422,468,Beauty and the Beast (1991),musical,5,5.0,5.0,4.0,4.0,1,0,0,0,1,3.0,genre
423,1231,Beauty and the Beast (1991),musical,5,5.0,5.0,5.0,3.0,1,0,0,0,1,3.0,genre
424,1305,Beauty and the Beast (1991),musical,3,5.0,5.0,3.0,,0,0,0,0,1,3.0,genre
425,1324,Beauty and the Beast (1991),musical,5,5.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
426,1337,Beauty and the Beast (1991),musical,1,2.0,3.0,5.0,4.0,0,0,0,0,1,3.0,genre
427,1412,Beauty and the Beast (1991),musical,5,5.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
428,1434,Beauty and the Beast (1991),musical,3,1.0,1.0,4.0,4.0,0,0,0,0,1,3.0,genre
429,1476,Beauty and the Beast (1991),musical,4,4.0,2.0,4.0,3.0,0,0,0,0,1,3.0,genre
430,1505,Beauty and the Beast (1991),musical,5,5.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
431,1514,Beauty and the Beast (1991),musical,5,5.0,5.0,4.0,,1,0,0,0,1,3.0,genre
432,1516,Beauty and the Beast (1991),musical,5,5.0,5.0,5.0,2.0,1,0,0,0,1,3.0,genre
433,1562,Beauty and the Beast (1991),musical,5,5.0,4.0,4.0,3.0,1,0,0,0,1,3.0,genre
434,1627,Beauty and the Beast (1991),musical,5,4.0,3.0,5.0,2.0,1,0,0,0,1,3.0,genre
435,1688,Beauty and the Beast (1991),musical,3,5.0,1.0,3.0,4.0,0,0,0,0,1,3.0,genre
436,53,"Wizard of Oz, The (1939)",musical,4,3.0,2.0,4.0,4.0,0,0,0,0,1,3.0,genre
437,92,"Wizard of Oz, The (1939)",musical,5,4.0,5.0,5.0,3.0,1,0,0,0,1,3.0,genre
438,232,"Wizard of Oz, The (1939)",musical,5,5.0,4.0,5.0,4.0,1,0,0,0,1,3.0,genre
439,246,"Wizard of Oz, The (1939)",musical,4,5.0,3.0,4.0,4.0,0,0,0,0,1,3.0,genre
440,247,"Wizard of Oz, The (1939)",musical,4,5.0,2.0,4.0,1.0,0,0,0,0,1,3.0,genre
441,262,"Wizard of Oz, The (1939)",musical,3,5.0,2.0,4.0,1.0,0,0,0,0,1,3.0,genre
442,275,"Wizard of Oz, The (1939)",musical,5,5.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
443,278,"Wizard of Oz, The (1939)",musical,4,3.0,3.0,4.0,,0,0,0,0,1,3.0,genre
444,307,"Wizard of Oz, The (1939)",musical,5,5.0,5.0,4.0,1.0,1,0,0,0,1,3.0,genre
445,317,"Wizard of Oz, The (1939)",musical,5,5.0,5.0,5.0,1.0,1,0,0,0,1,3.0,genre
446,339,"Wizard of Oz, The (1939)",musical,5,5.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
447,358,"Wizard of Oz, The (1939)",musical,5,5.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
448,375,"Wizard of Oz, The (1939)",musical,5,5.0,1.0,4.0,4.0,1,0,0,0,1,3.0,genre
449,387,"Wizard of Oz, The (1939)",musical,5,4.0,5.0,4.0,2.0,1,0,0,0,1,3.0,genre
450,400,"Wizard of Oz, The (1939)",musical,4,5.0,5.0,,4.0,0,0,0,0,1,3.0,genre
451,1254,"Wizard of Oz, The (1939)",musical,5,5.0,3.0,5.0,2.0,1,0,0,0,1,3.0,genre
452,1311,"Wizard of Oz, The (1939)",musical,5,5.0,2.0,5.0,4.0,1,0,0,0,1,3.0,genre
453,1332,"Wizard of Oz, The (1939)",musical,5,5.0,5.0,4.0,4.0,1,0,0,0,1,3.0,genre
454,1435,"Wizard of Oz, The (1939)",musical,3,4.0,1.0,5.0,1.0,0,0,0,0,1,3.0,genre
455,1460,"Wizard of Oz, The (1939)",musical,5,5.0,2.0,5.0,2.0,1,0,0,0,1,3.0,genre
456,1498,"Wizard of Oz, The (1939)",musical,5,5.0,4.0,5.0,1.0,1,0,0,0,1,3.0,genre
457,1541,"Wizard of Oz, The (1939)",musical,5,1.0,1.0,5.0,4.0,1,0,0,0,1,3.0,genre
458,1654,"Wizard of Oz, The (1939)",musical,3,5.0,5.0,3.0,4.0,0,0,0,0,1,3.0,genre
459,1680,"Wizard of Oz, The (1939)",musical,3,2.0,1.0,3.0,3.0,0,0,0,0,1,3.0,genre
460,283,Amadeus (1984),musical,3,5.0,3.0,4.0,4.0,0,0,0,0,1,3.0,genre
461,678,Amadeus (1984),musical,5,5.0,4.0,5.0,1.0,1,0,0,0,1,3.0,genre
462,819,Amadeus (1984),musical,2,5.0,5.0,2.0,4.0,0,0,0,0,1,3.0,genre
463,1000,Amadeus (1984),musical,2,5.0,4.0,4.0,4.0,0,0,0,0,1,3.0,genre
464,1008,Amadeus (1984),musical,4,,5.0,2.0,2.0,0,0,0,0,1,3.0,genre
465,1018,Amadeus (1984),musical,5,4.0,3.0,3.0,3.0,1,0,0,0,1,3.0,genre
466,311,Forrest Gump (1994),musical,3,2.0,1.0,3.0,1.0,1,0,0,0,1,3.0,genre
467,819,Forrest Gump (1994),musical,2,5.0,5.0,,3.0,0,0,0,0,1,3.0,genre
468,851,Forrest Gump (1994),musical,4,5.0,4.0,,2.0,0,0,0,0,1,3.0,genre
469,934,Forrest Gump (1994),musical,3,5.0,2.0,3.0,1.0,1,0,0,0,1,3.0,genre
470,1099,Forrest Gump (1994),musical,2,5.0,5.0,4.0,1.0,0,0,0,0,1,3.0,genre
471,1432,Forrest Gump (1994),musical,1,5.0,2.0,5.0,3.0,0,0,0,0,1,3.0,genre
472,392,"O Brother, Where Art Thou? (2000)",musical,4,5.0,2.0,5.0,3.0,0,0,0,0,1,3.0,genre
473,843,"O Brother, Where Art Thou? (2000)",musical,5,5.0,1.0,5.0,3.0,1,0,0,0,1,3.0,genre
474,851,"O Brother, Where Art Thou? (2000)",musical,5,5.0,4.0,5.0,2.0,1,0,0,0,1,3.0,genre
475,863,"O Brother, Where Art Thou? (2000)",musical,2,5.0,1.0,4.0,3.0,0,0,0,0,1,3.0,genre
476,943,"O Brother, Where Art Thou? (2000)",musical,5,5.0,5.0,4.0,3.0,1,0,0,0,1,3.0,genre
477,947,"O Brother, Where Art Thou? (2000)",musical,2,5.0,5.0,4.0,3.0,0,0,0,0,1,3.0,genre
478,1196,"O Brother, Where Art Thou? (2000)",musical,4,5.0,5.0,5.0,2.0,0,0,0,0,1,3.0,genre
479,1240,"O Brother, Where Art Thou? (2000)",musical,3,5.0,,3.0,2.0,0,0,0,0,1,3.0,genre
480,1425,"O Brother, Where Art Thou? (2000)",musical,5,5.0,2.0,5.0,2.0,1,0,0,0,1,3.0,genre
481,1545,"O Brother, Where Art Thou? (2000)",musical,3,5.0,3.0,4.0,4.0,0,0,0,0,1,3.0,genre
482,1614,"O Brother, Where Art Thou? (2000)",musical,3,2.0,2.0,,2.0,0,0,0,0,1,3.0,genre
483,1235,"Silence of the Lambs, The (1991)",musical,5,4.0,4.0,3.0,2.0,1,0,0,0,1,3.0,genre
484,1248,"Silence of the Lambs, The (1991)",musical,2,5.0,2.0,2.0,3.0,0,0,0,0,1,3.0,genre
485,1478,"Silence of the Lambs, The (1991)",musical,1,5.0,4.0,5.0,4.0,0,0,0,0,1,3.0,genre
486,1614,"Silence of the Lambs, The (1991)",musical,5,2.0,2.0,5.0,1.0,1,0,0,0,1,3.0,genre
487,1656,"Silence of the Lambs, The (1991)",musical,1,5.0,2.0,5.0,2.0,0,0,0,0,1,3.0,genre
488,7,Batman Forever (1995),superhero,3,2.0,3.0,4.0,1.0,0,1,0,0,0,0.0,objective
489,255,Batman Forever (1995),superhero,3,3.0,4.0,,2.0,0,1,0,0,0,0.0,objective
490,266,Batman Forever (1995),superhero,2,5.0,5.0,5.0,4.0,0,1,0,0,0,0.0,objective
491,778,Batman Forever (1995),superhero,5,5.0,5.0,4.0,4.0,1,1,0,0,0,0.0,objective
